user_id,age,gender,attracted_to,iq_share_correct,agreeableness,conscientiousness,extraversion,neuroticism,openness,avg_physical_attractiveness_rating,height_inches,income_bucket,ethnicity,religion,politics,nicotine_score,alcohol_score,marijuana_score,has_used_psychedelics,behavioral_health_score,sex_partners_score,get_along_well_with_family_score,political_tolerance_score,ethnicity_importance_score,religion_importance_score,politics_importance_score,num_children_wanted_score,already_has_kids,casual_sex_score,hard_work_and_success_belief_score
uUUI3lcWFGhY9GQXfCi6y7QTrJ22,30,male,women,0.866666666666667,38,40,40,12,30,3.5,73,4,censored,censored,censored,0,1,0,0,,0,,,1,1,0,2,0,2,
iRoDOUGfhCasOOXq73uuQfbxNMI3,36,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
YleORjjxSEbxtUnKo0nAAQ4lANc2,34,female,everyone,0.866666666666667,41,40,36,16,29,,63,5,censored,censored,censored,0,2,0,0,2,2,1,3,0,0,1,0,0,4,1
jt1uw1iVTqRAhzErqtpnT88FWhM2,35,female,men,0.933333333333333,41,41,38,19,29,3.69230769230769,64,6,censored,censored,censored,1,1,0,0,1,0,1,0,0,2,1,2,0,1,4
B9BFAc75qGP3HJSopPL3JFY3GLM2,31,female,men,,,,,,,2.5,,,censored,censored,censored,,,,,1,,,,2,,2,,,0,
hwsAQyRv3eScSooSbUzqsShqg4z2,39,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
2tXULOvgfRUX0NY9k9Q78KbN2zg1,27,female,men,0.733333333333333,39,38,40,17,28,4.09090909090909,66,5,censored,censored,censored,0,2,0,0,3,2,1,3,0,2,1,2,0,0,3
27LVKd7TS5O4FdIVPYSpuEMfop52,44,male,women,0.733333333333333,39,43,42,13,30,,72,9,censored,censored,censored,0,2,0,0,3,2,1,4,2,1,0,2,0,3,4
TUFhcjnTXuR9qaYbTKHuGrlftvA3,34,male,women,0.6,36,34,37,15,27,3.28571428571429,73,6,censored,censored,censored,0,1,1,0,4,2,1,3,0,1,1,2,1,2,2
WHdqZqWqfHPRcsAyFv76Bfb0eHp2,30,female,men,,,,,,,4.8,,,censored,censored,censored,,,,,,,,,,,,,,0,
vQ8P7TUFjSbwqOQekgefmf00mcx2,35,male,women,0.333333333333333,40,39,41,14,28,4.66666666666667,73,5,censored,censored,censored,0,2,0,0,3,1,1,3,0,0,0,0,1,1,2
yQMAUIHPcvUKF0tHDsZgz3A7mCi2,31,male,women,0.466666666666667,41,29,20,23,29,,71,2,censored,censored,censored,0,0,0,0,3,0,0,3,0,0,0,1,0,0,2
w2UrSsy4jlOK3eqiLq6NIWhUDDk2,34,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
653mDahcG9Vu3LkRQdIQvv7eYin2,32,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
Jr0y5nhh6hR3Ef1XvSue70zvOjw2,30,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
jjMoSOWk13MwbpQp8g766ss2UWC2,26,female,men,1,39,37,38,19,28,5.88888888888889,66,6,censored,censored,censored,0,2,1,1,4,1,1,1,0,1,2,2,0,3,2
WL82uK3odDSbIcol9kMAgCCXLVg2,40,female,men,0.8,35,43,27,22,30,3.5,68,7,censored,censored,censored,0,2,2,0,2,2,0,3,0,1,1,1,0,2,2
dXVEaJ4kSJUxTmDWCRjO2lotFYS2,37,female,men,,,,,,,,,,censored,censored,censored,0,,,,,,,,,,,,,,2
8H7VAOKK3qhdBIgWyF14ZaTbqqx1,44,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
c5OmfqLsNSTrC2yHaDzznEgjuIW2,29,male,women,0.333333333333333,32,34,28,24,23,,67,1,censored,censored,censored,1,2,3,1,2,1,0,4,0,0,0,1,0,2,4
geIN9OqEKMQEI8GaCSi3kL9mO8q2,33,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
SEeNfv5M2qfxnHRI4CNhHB3aO2E2,35,male,women,0.866666666666667,40,38,38,20,29,,69,7,censored,censored,censored,0,2,0,0,2,1,1,4,0,1,1,3,1,2,4
5Fpo2xnvUNhBPvcop0ijxABNmSi2,29,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
1xhD4Fru4SMtiPo84TgnI5aF4rx1,26,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
ksOhLE0RYObSwdqyl2KXZ7KnNk03,31,female,men,,,,,,,,,,censored,censored,censored,,,1,,,,,,,,1,,0,,
sEXfmnkIzKWmI57R9Rr0SQ1UpB23,31,male,women,0.933333333333333,40,42,30,24,28,4.46153846153846,72,5,censored,censored,censored,0,3,0,0,2,0,1,3,1,2,2,2,0,2,4
4AW7WLkbvJUKQ2W9YpbWz6oG5Hs1,40,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
PSjxGj1iMgVrd91X1Jw1MHjUkSz1,35,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
cxpmX4DXv7eAqosu6Xvaw8jMusZ2,42,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
88YE0mXRpLeoxIuMEHt9NqYpXn12,31,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
cHQoC3pAWwWCzuZbN8gHMt89jNm2,35,female,men,0.2,35,34,39,21,29,6.3,68,6,censored,censored,censored,0,1,3,1,2,1,0,4,0,2,1,3,1,0,4
woDbq3uq9LfYNZpSt2YB3lN7VTT2,30,male,women,0.733333333333333,39,36,36,23,30,3.77777777777778,71,4,censored,censored,censored,0,0,0,0,4,0,1,3,0,1,1,0,0,3,3
KqZPYXDCzXMxCgUCoQOijhWjjVG2,40,female,men,0.533333333333333,41,36,40,16,30,3.78571428571429,63,5,censored,censored,censored,0,3,1,0,4,2,1,3,1,0,0,0,1,3,2
g4VYz5qwkmYgTPDUy1R7ErFuGcw1,29,male,women,0.933333333333333,30,35,37,26,30,4.09090909090909,73,5,censored,censored,censored,1,2,1,1,3,2,1,2,0,2,2,2,0,2,4
LXr02lDxsHUxcp1CaeeJyTq3imI2,27,female,men,,,,,,,3.92307692307692,,,censored,censored,censored,,,,,2,2,,,,,,,,,
1okQpilqwVglDQEk3MyAlVDkc5M2,39,male,women,0.666666666666667,42,37,39,18,29,,69,7,censored,censored,censored,0,1,0,0,4,0,1,2,0,1,0,2,1,3,4
PLn6RVk3McOpmvt8aymB82lf9qV2,33,female,men,0.466666666666667,38,40,35,27,29,4.625,62,2,censored,censored,censored,0,2,0,1,2,0,1,2,0,0,0,2,1,2,2
kkr68hSnSuUzBBNtEdQd6D5yR7q1,35,male,women,0.333333333333333,38,39,29,14,25,2.42857142857143,68,3,censored,censored,censored,0,2,0,0,3,0,1,3,0,1,0,1,0,1,4
ieBKUoPlOSaF89XJutleMqHcVtk1,27,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
C36hz4sdZRWwNVbNSGhyH6LUsyF3,33,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
JfX2v49m3JSoQAEa57WBvHJ0HHb2,27,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
5ux0oxC2mqPr67GpUv8FRUaEaTx2,30,female,everyone,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
SjAaDxjCbAZyK5bYURBzSc47Uy33,30,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
Lmnt0bZnG6SGLHnucW3GeeCOhRz2,40,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
IfP3sc6fnENe7bstv3vN6hRFMbx1,30,female,men,,,,,,,,,,censored,censored,censored,,1,,,,,,3,,,,1,,,2
oiGb0917oGhHx4mrGdd4BbL9t332,31,female,men,0.666666666666667,38,39,35,18,27,5.75,65,4,censored,censored,censored,0,1,1,0,3,0,1,3,1,1,1,2,0,2,4
MoDNzC0mZoaiFALjLEevi9PNMkj2,26,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
6JlW9EGu7JftHtc4VflrhPiIQIM2,47,female,men,1,39,39,42,14,30,4.09090909090909,64,8,censored,censored,censored,0,2,0,0,4,0,1,3,0,1,1,2,1,3,3
plzAGq7CLIWHcRdWWdIkbMpdLuD3,33,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
Mb0OjdQlrASq4M31qVoBCwIKSR22,33,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
9xHruMtenYPg1HRPimnAzKUsncl1,26,female,men,0.466666666666667,36,31,27,26,22,4.18181818181818,62,1,censored,censored,censored,0,1,0,1,2,1,1,1,1,1,1,2,0,2,2
XKsCrdcNPgav4Saw6gE3KBDLDyN2,31,female,men,,,,,,,4.16666666666667,,,censored,censored,censored,,,,,,,,,,,,,,,
CAkU3MMNd6SVr93hbq84qehNYpz1,24,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
inlo4kG3JdZvLiX1pgyVbeZlGD92,41,male,women,0.333333333333333,38,37,37,18,28,,67,6,censored,censored,censored,0,1,0,0,4,2,1,3,1,1,1,1,1,2,4
fjdcYRli1yOBCl2YRdkVLBKmZdh2,25,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
B314hBZHhUVDFpW6DxLQLHmI5W73,31,female,men,0.466666666666667,39,36,31,26,24,1.8,67,4,censored,censored,censored,1,2,2,0,0,2,1,3,2,1,1,2,1,2,3
UZ21X82fZmPbHk54sYlf9BWAjc23,33,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
SrafLVXsrYYesGP6ZjEgjry8VUX2,26,male,women,,,,,,,,,,censored,censored,censored,,,,,,1,,,,,,,,,3
FeSpdi2JEMc7UYmzjKRx7cl3eBp1,34,male,women,,,,,,,5.41666666666667,,,censored,censored,censored,,,,,,,,,,,,,,,
I4lgR3sCQcW2VAtPDUFIKt2m9vE2,26,male,women,0.0666666666666667,36,39,39,16,28,,70,4,censored,censored,censored,0,1,0,0,3,1,1,4,0,0,0,0,0,4,4
99OBdaV5U9WHYTqyK8jgHEZcnGf1,35,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
HBwmkOvz2rUYc7FmGqrDsTL6nzo2,43,female,men,0.333333333333333,34,33,37,19,28,,66,2,censored,censored,censored,1,2,0,0,2,2,1,1,0,2,1,3,1,0,4
vFYfFUsR11QH5m0KGaxDpdboLrd2,26,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
G0R1tWeregXXmHrRqrmU0EpMgON2,22,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
McLx2wlnTiTguG5w8B5HTpE1ZlE2,32,female,men,0.6,41,39,38,16,29,,64,5,censored,censored,censored,0,1,0,0,2,1,1,3,0,0,0,0,1,1,4
1IVwhX9t3kPIXNSyykqUuBfNDf22,35,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
7HSd4iGNazfbWqdKpckUPpVkeMK2,39,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
Zi3EeOwAJBeWnAPVDYh3BItBZE82,40,male,women,0.533333333333333,37,34,31,13,27,3.22222222222222,70,4,censored,censored,censored,1,2,1,0,4,0,1,2,0,0,0,2,0,2,4
GzAyJUlOInch8KaLd2XHbgkLB092,31,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
8lRzp7uxYndhZWmlBGuZDRqjdjI3,28,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
4xSlMqjzeETaBO5OpbKmc8hTRnR2,30,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,1,,,,2
5hDnKdMu2lThXtRHxt2pB2g1fPu2,30,female,everyone,0.8,38,44,34,25,27,5.9,63,5,censored,censored,censored,0,3,0,0,2,1,1,2,0,1,2,0,0,2,4
UdYya7lmoDbY6fpm2dEhN3E4TR43,42,male,women,0.666666666666667,37,44,41,13,26,3.63636363636364,73,9,censored,censored,censored,0,2,1,1,4,2,1,3,0,0,0,2,1,2,4
3ddbvdU9mwMMI9woJzjVbV2Qzub2,48,female,everyone,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
x5Z3oSQwFqaRQAMC3SIf4PRZDEV2,34,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
jtyMxjMNgQZHw97YTuipzWi3GP42,25,male,women,0.733333333333333,35,41,39,12,25,,79,5,censored,censored,censored,0,2,0,0,2,0,1,3,1,2,1,2,0,0,4
NJSUE4qjf0cGWl8SDHdFNMZyMit1,36,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
Oj9u7GPOCdh8jPmh8ZQAczi4T7j2,31,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
75vj8E1Pm5ZN5HfaHxopWSQWc122,37,female,men,0.666666666666667,39,42,36,28,27,6.3,61,6,censored,censored,censored,0,2,3,0,4,2,1,0,0,2,2,0,0,0,4
hx0k7INKnuTtVG3ZdiIilpt6Gtn2,32,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
Bio2cKp9sjMZSiH62yVGd0XLf2k2,34,female,men,0.266666666666667,29,38,34,28,24,3.54545454545455,67,6,censored,censored,censored,0,1,1,1,2,1,1,3,0,2,1,0,0,4,4
OlGBFcwqGjNacdyTIIBlJZ8Eftf1,33,male,women,,,,,,,,66,,censored,censored,censored,,,,0,2,,1,,,1,0,2,,,
hbtSXZGsrSUeoKA1qpTOWgIXPBM2,29,female,men,0.733333333333333,34,29,36,14,30,4.28571428571429,65,7,censored,censored,censored,0,2,0,0,1,1,0,0,2,0,1,2,0,1,1
3hovbMOR4CRuKLZdogdix3T8X613,31,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
LcNhZZ0hWXOz9kDfF6qc942aOgk2,26,female,men,0.466666666666667,38,34,33,20,29,4.72727272727273,67,6,censored,censored,censored,0,2,0,0,4,1,1,1,0,1,1,2,0,1,4
DwP1p2wHPacd0YTWEpACUcY2PLb2,25,female,men,0.866666666666667,33,40,39,20,30,,63,2,censored,censored,censored,0,1,1,0,2,3,1,2,0,0,1,0,0,3,3
n4dbTwH29XOOO0RPvX9DIVPZfzF2,28,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
elkjwDJnbhfaiDzZ71XRf7N0inM2,26,male,women,1,39,41,42,13,29,,68,5,censored,censored,censored,0,2,0,0,3,1,1,4,0,0,1,2,0,2,3
9yvYgbKFLqfRGU0nCd0VHFD2qrD3,31,male,women,0.866666666666667,38,40,38,12,29,3.28571428571429,72,5,censored,censored,censored,0,1,0,0,4,3,1,4,0,0,0,1,1,1,4
evBT2bvUuJTVGG8ICtzFkwp4fWc2,36,male,women,0.866666666666667,37,27,32,25,28,3.66666666666667,72,7,censored,censored,censored,1,2,1,1,3,3,1,3,0,0,0,0,0,3,3
GpN5gMKF22Z7E6RkoeicCi0yAq93,35,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
klPPtayuLifRaSCVi8n3R39Saw83,28,male,everyone,,,,,,,5.58333333333333,,,censored,censored,censored,,,,,2,,,,,,,,,,
xXTONoU2FWgTcBhgv2Cb27x1nIl1,48,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
gicmqIMBrCOy4GfiPGdLNgnVZtn1,38,male,women,,,,,,,3.66666666666667,,6,censored,censored,censored,,,,,,1,,,,0,,,1,,
SqLidJzZ16fM0RRr2KV0qAg6SzN2,28,male,women,0.933333333333333,42,44,34,15,28,5.53846153846154,66,8,censored,censored,censored,0,0,0,0,4,0,1,3,1,0,1,2,0,2,4
OIDj2WmStAQUhGydG6Fa5jP84iG3,32,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
ARIbZcHOveMh4HrmZbiBY3iQi2d2,31,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
blvwGvgT9HSRE8If81mW02oypgr2,25,male,women,,,,,,,6.375,,4,censored,censored,censored,0,,1,,4,4,1,4,,,,,0,2,4
c948Txe0mtO9M6nfSDqEaqS5Ens1,31,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
8CWCHxF3qtNONPG6QOhRGZbWOwS2,32,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
eKhrJlS5IyQUpnX5x4HwURq28H03,32,female,everyone,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
HwoTlmesC9eHg6pOtrBDw8sxCjy2,32,female,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
UYyHUc4n16UwY5AYxULdajIwxPk1,30,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
YAOHH3d6eUYYcl4ekWBQYhgiHxv2,32,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
LcvpwkXOcENALQgTX4sgFvJpTC53,23,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
3ncSk55Y38eMlrTKDXrEimAqavB2,35,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
b2PmGyvD7WYCi34gZ2w1MfxuTOf1,28,male,women,0.533333333333333,37,32,41,20,30,6.11111111111111,74,5,censored,censored,censored,1,1,3,1,3,2,1,4,1,0,0,0,0,3,3
9BsGs1cnfoS1kjz6r4yK9Bsjb4B3,30,male,women,,,,,,,,,,censored,censored,censored,,,,,4,,,,,,,,,,
fqvKfZGUEkTtxg6kEoNFWfH4Exg2,31,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
6Rso0HFrkogWFjRuQ5QBJxZasD23,40,female,men,0.2,38,33,37,21,23,7.2,64,4,censored,censored,censored,0,2,0,0,2,2,1,3,0,0,0,3,1,3,2
gvULUyatxlZM9uqU53hiwanwvZ32,30,female,men,,,,,,,,,,censored,censored,censored,,,,0,,,1,,,,,,,2,
BGbNrXm2zHficxNDqTEtZrvDPP82,19,female,men,0.466666666666667,39,43,35,21,29,,65,4,censored,censored,censored,0,1,0,0,2,1,1,4,0,2,1,1,0,0,4
ww2622Qx5uPvu8EPVqz54NtK54q1,38,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
WpnndjDJjwO9U82Mvm2klJrSrDP2,30,female,men,0.933333333333333,39,40,35,19,26,4.63636363636364,65,5,censored,censored,censored,0,1,1,0,2,1,1,0,0,0,1,1,0,3,2
3e8uZjrH0JfvcBCv6wVjxq6ZRb62,40,female,men,0.466666666666667,41,32,40,17,27,6.72222222222222,67,7,censored,censored,censored,0,2,0,0,4,2,1,4,0,1,0,1,0,0,4
VhoToydYelOpL1I2MfsvNYschQA2,29,female,men,0.933333333333333,34,40,40,15,30,4.92857142857143,66,4,censored,censored,censored,0,0,0,0,2,2,1,0,1,0,2,2,0,1,3
mfNFHczuHnQJ51jh8d7aGirOfRo2,35,female,men,,,,,,,7.14285714285714,,,censored,censored,censored,,,,,,,,,,,,,,,
IOkzFc4W2vYnn13yYoS0T0Oqiv93,31,male,women,0.466666666666667,30,39,22,26,21,3.05882352941176,73,4,censored,censored,censored,1,1,0,0,1,2,0,4,0,0,0,1,1,4,3
bRHBB3Rq4MgDzpgBRD0iF6OyBVA3,30,female,men,,,,,,,,,,censored,censored,censored,,,,,,2,,,,,,,,,
7v9bSVAhPbWuDnEccaDjCiSZ8Ax1,23,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
2vppplW85yaIVxjRtefJDjHqeQy2,31,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
rmTLTcY2P3hfblmIHaBKJgUu4Kl2,35,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
tg7ij2106aUxKFjscvuHD3lT9Bz2,32,male,women,,,,,,,6.4,,,censored,censored,censored,,,,,,,,,,,,,,,
zlT6y6SvJEXiAQen0Or3OJPzlLw2,33,female,men,,,,,,,,,4,censored,censored,censored,,0,,,,,,,,,,,,,
NFq5prMWTpZtJpPOSyJegScRu5w1,26,female,men,0.6,38,42,41,24,29,5.625,66,6,censored,censored,censored,0,2,0,0,3,1,1,3,0,1,1,2,0,1,3
qKhK7hMON9OJn9OlKH7o6rRMB9K2,33,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
2FHy1ENELHTvSqm3vlFjDErs1LU2,34,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
9x95Q5JQQ8c3UGY0WiRPD0HMHN63,39,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
aKilAvtZlthNE3Ksm8LkMcJQqxe2,19,male,women,,,,,,,,,1,censored,censored,censored,,,,,,,,,,,,,,,
yK2qzC6bOVbsmV3SEJxFeIPXICN2,34,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
pjT2uhSCXOTCgFxUNfnopiDvEOh1,34,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
pyihxPvr6JRaC8KH1Y5vnZhcFDe2,39,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
xZKMDmVrx7fbhYykLbxlg8AaQJj2,28,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,0,,,,0,,
iHWUzjVCXBWpj0iJw6mGCbErQMJ2,26,male,women,,,,,,,6.18181818181818,,,censored,censored,censored,,,,,,,,,,,,,,,
Mx5ImVYYp4Y5CHNS2s884tXUDjQ2,36,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
WcLOMrOwlhOE2PIOllQ4spuOv5a2,32,female,everyone,,,,,,,,,,censored,censored,censored,,,,1,,,1,,,,,,,2,
5TeYKw2yGcPwP6s2ayPr3vPxvhe2,42,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,1,,
CirYFLxwQCVef95qCF08lX9sIsA3,37,female,men,,,,,,,3.14285714285714,,,censored,censored,censored,0,,,,,,1,,0,2,1,1,,0,4
dRErRCjMKabFcnP1JX9shtkFq4N2,33,female,men,0.866666666666667,39,39,37,14,30,,64,6,censored,censored,censored,0,1,0,0,3,1,1,3,0,2,1,3,1,1,3
S5zpY9yoJ3W3CKsGLQy6HN6kW8o1,27,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
vzEaxbs0b9N0JhrBrX1g6BqWB3h2,26,male,women,,,,,,,6.69230769230769,,,censored,censored,censored,,,,,,,,,,,,,,,
jXFubUfaU5gjgpIUcxVN9ssWqpv1,33,female,women,,,,,,,4.85714285714286,,,censored,censored,censored,,,,,,,,,,,,,,,
QStMZ8mxvmcKxWNjbNrcVu64G3Z2,32,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
zD6QSao8ZJVmqxTZslPyYUIYai22,35,male,women,0.666666666666667,42,39,37,12,28,2,72,6,censored,censored,censored,0,2,0,0,2,1,1,3,0,0,0,1,1,4,4
U748pFsSE8fIe9p5y45SVqgHplw2,36,male,women,,,,,,,3.875,,,censored,censored,censored,,,,,,,,,,,,,,,
9OzSMx63Jpepx6EmxPW9HzG5jnQ2,33,female,everyone,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
PufNqccn5yPSUXCBe90R3Kn32De2,34,male,women,,,,,,,4.66666666666667,,,censored,censored,censored,,,,,,,,,,,,,,,
2upG1wzXbjMFX6viYewSuKCzJOn2,34,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
8C08rICxmBZQZzjKmtkyhcxuPOs1,42,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
wAv8jJPEvnR9St8rpkFL81oJkJF3,36,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
WPcS9V67cIWzZoqKlaSamvUzze12,38,female,men,0.933333333333333,37,37,34,14,27,,67,3,censored,censored,censored,0,1,0,1,4,2,0,3,0,0,0,0,1,4,3
iZUMoxRyglYDqr9Rls200Spr0wG2,30,female,everyone,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
fErZXGBx4feH98tMW6HDeHu9tI33,27,male,women,,,,,,,,,,censored,censored,censored,,,,,3,,,,,,,,,,
tWDktVXR50cAViN0JZh7hb2hEK32,32,male,women,1,41,22,27,14,26,6.5,71,5,censored,censored,censored,0,2,0,0,3,2,1,3,1,0,1,0,0,3,3
8dUXBzyTGbRrbxdVixqMyQe9Oem2,29,female,everyone,0.666666666666667,40,27,32,27,29,2.83333333333333,63,5,censored,censored,censored,0,1,0,0,3,0,1,3,0,0,0,2,0,2,0
SMxgUXZkmjh9Xh982I4FTTufNXg1,25,female,everyone,0.8,38,39,42,21,30,,62,5,censored,censored,censored,0,1,0,0,2,1,1,1,0,0,1,0,0,4,4
bghWQthXnpQSydFGJXQcfvnbDCy1,28,male,women,,,,,,,,71,5,censored,censored,censored,0,,,1,0,,1,0,0,0,,,,,
ImKMXBrCXudgDqmrz94Q43nWMFG2,26,female,everyone,0.8,40,38,38,17,29,,68,5,censored,censored,censored,1,2,1,0,3,2,1,2,0,0,1,2,0,1,3
iQKeSiyjDVQ9gEwYp56kqZpsFQG3,32,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
LEgl3aWpMibZgolG45kuF709UAh2,42,male,women,0.8,40,37,33,16,24,,71,3,censored,censored,censored,1,1,0,0,0,1,1,3,0,1,1,1,1,0,3
QQzweS6DsXajgwUwf4tubdgSHPS2,27,female,men,0.533333333333333,40,38,33,17,27,4.83333333333333,66,4,censored,censored,censored,0,2,3,1,3,2,1,2,1,2,1,1,0,1,3
c43F6ItMDdPmlSaer1X0enhaPAm2,33,female,men,0.866666666666667,38,33,30,25,24,,64,5,censored,censored,censored,0,2,0,0,3,1,1,2,1,1,0,2,0,2,2
VkRxE5SqdJSMqcStflK9F2ObSwi1,30,male,women,,,,,,,5.07142857142857,,,censored,censored,censored,,,,,,,,,,,,,,,
fd1t0lljaLOA93tIGXLnI2cfUrz1,31,male,women,,,,,,,,,6,censored,censored,censored,,1,0,1,,,,,0,1,1,,,1,1
2sQG20Q8NXgD0GAO6j2XyKxFzac2,32,male,women,0.866666666666667,37,34,42,14,30,6.41666666666667,70,7,censored,censored,censored,0,2,1,1,4,2,1,4,0,0,0,2,1,3,1
GahSGG85q0X5eDMaWkZmBL2aU4K2,29,female,everyone,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
fvC0WTYz0KV8GTAuGqBIBncQTpT2,33,male,women,0.733333333333333,42,37,35,14,29,,71,7,censored,censored,censored,0,1,0,0,1,1,1,4,0,0,1,1,0,1,4
f1fABPdESpPqaL2H0YX1Qh6rHmo2,31,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
sDN33mpb1OVdXg1z6hTgxzpu3b62,29,male,women,0.2,34,33,39,22,27,3.69230769230769,70,6,censored,censored,censored,0,2,0,1,3,2,1,4,0,0,0,1,0,1,4
UK08gwiZXJN4nbnqBtDlCPggUqs2,59,female,men,0.533333333333333,38,40,38,18,27,,64,5,censored,censored,censored,0,1,0,0,2,0,1,1,1,2,1,0,1,1,3
GoY82JZHZBdBGNB9Ouc4ajFNQXP2,33,male,women,0.6,40,43,37,17,24,3.53333333333333,71,4,censored,censored,censored,0,1,0,0,2,2,1,4,0,0,0,1,1,1,4
czI5TaUxmlUq2PxMlAgl6JcrGl72,22,female,everyone,,,,,,,,,,censored,censored,censored,,,,,,,,,,0,,,0,,
zznun4gwqtWzEeTDmD9OEyydyGs1,39,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
